FILENAME,PREDICT_LABEL,TRUE_LABEL,MATCHING,EMBEDDING_SHAPE,ANGER_POSSIBILITY,DISGUST_POSSIBILITY,FEAR_POSSIBILITY,JOY_POSSIBILITY,NEUTRAL_POSSIBILITY,SADNESS_POSSIBILITY,SURPRISE_POSSIBILITY
dia103_utt3.wav,surprise,surprise,True,768,0.04948725,0.002942151,0.009641286,0.08611633,0.025367523,0.0058444766,0.82060105
dia103_utt5.wav,surprise,surprise,True,768,0.002858657,0.0034669742,0.00038477653,0.026583651,0.021243341,0.0030961523,0.9423665
dia104_utt0.wav,joy,joy,True,768,0.0028699967,0.00055645173,0.00014335431,0.87075835,0.1187795,0.00014177838,0.0067505413
dia104_utt2.wav,neutral,neutral,True,768,0.0020264557,0.0001363741,0.0019566454,0.008350876,0.9814719,0.0038339642,0.0022238418
dia106_utt0.wav,anger,anger,True,768,0.9832144,3.9594128e-05,0.004153133,0.009600041,0.0019320365,4.0361465e-05,0.001020482
dia109_utt1.wav,neutral,joy,False,768,0.023993323,0.0020803746,0.021633774,0.3622322,0.37325788,0.07863651,0.13816598
dia109_utt6.wav,neutral,neutral,True,768,0.00075674785,0.0001538961,0.0017402635,0.055921134,0.936505,0.0021483668,0.0027745368
dia10_utt0.wav,anger,anger,True,768,0.5740205,0.025857443,0.008455244,0.25607723,0.12606624,0.0077946642,0.0017286169
dia10_utt1.wav,neutral,neutral,True,768,0.0020056465,0.00027611575,0.009642015,0.08814692,0.70668477,0.09724239,0.09600214
dia10_utt2.wav,neutral,neutral,True,768,0.04830078,0.005663101,0.0014369086,0.1728286,0.7699052,9.8398494e-05,0.0017669189
dia110_utt0.wav,surprise,surprise,True,768,0.12784797,0.00016040953,0.0022172043,0.01069928,0.018569665,0.00073783495,0.8397677
dia111_utt12.wav,surprise,neutral,False,768,0.005235168,0.19166934,0.022605717,0.050638698,0.04197365,0.3354817,0.35239574
dia111_utt14.wav,neutral,neutral,True,768,0.0042184875,4.786474e-05,0.050371636,0.08209737,0.8229155,0.026897978,0.013451213
dia113_utt2.wav,joy,joy,True,768,0.010463386,2.5535097e-05,0.0031926485,0.8507529,0.07344674,0.006640222,0.055478573
dia113_utt7.wav,anger,anger,True,768,0.8284496,0.0013062769,0.007853805,0.013715193,0.00283027,0.0016266727,0.1442182
dia114_utt1.wav,neutral,neutral,True,768,0.029132506,0.17927167,0.03763192,0.1254567,0.505161,0.1209002,0.0024460438
dia114_utt5.wav,surprise,joy,False,768,0.0033292866,2.3171199e-06,0.009753232,0.0013717705,0.0004676575,0.000690269,0.98438543
dia116_utt1.wav,surprise,neutral,False,768,0.04453215,0.006789683,0.0007947787,0.19843037,0.18888408,0.013111648,0.5474573
dia116_utt5.wav,sadness,sadness,True,768,0.0021549787,0.002991712,0.0011039984,0.0016742308,0.0033356186,0.98713845,0.0016010274
dia121_utt1.wav,joy,joy,True,768,9.5308074e-05,0.00010537666,3.5977466e-06,0.9879624,0.011598942,0.00013068742,0.0001037568
dia121_utt3.wav,joy,neutral,False,768,0.013170453,0.02335211,0.00074120413,0.7427081,0.009555479,0.19326247,0.017210174
dia121_utt5.wav,surprise,joy,False,768,0.0014123492,0.000182661,0.00021553638,0.3896654,0.053275283,0.030086793,0.5251619
dia125_utt11.wav,joy,joy,True,768,0.024473244,0.0002284683,0.012596227,0.86629015,0.03270862,0.016142156,0.04756113
dia125_utt12.wav,neutral,neutral,True,768,0.1559868,0.012301388,0.110868454,0.1098387,0.3530252,0.022275694,0.23570372
dia125_utt14.wav,surprise,surprise,True,768,0.020548817,0.0016212823,0.00053257705,0.010956427,0.0013550312,0.030840376,0.9341454
dia125_utt17.wav,neutral,surprise,False,768,0.010067684,0.0044838083,0.00070396555,0.016394248,0.6144693,0.0068031373,0.3470779
dia125_utt18.wav,anger,anger,True,768,0.97450733,8.049179e-05,0.0014878882,0.0015266845,0.0006282895,0.0004838628,0.02128541
dia125_utt19.wav,anger,anger,True,768,0.8199935,0.00753386,0.0011935653,0.02262672,0.14553344,0.0004992046,0.0026197769
dia125_utt22.wav,surprise,surprise,True,768,0.0059605837,0.0023770272,0.0009790699,0.04448975,0.01222106,0.006720795,0.9272517
dia125_utt4.wav,neutral,neutral,True,768,0.02959567,0.00022659835,1.6989774e-05,0.0007229128,0.9672522,9.086336e-05,0.0020946823
dia125_utt7.wav,surprise,surprise,True,768,0.0032997348,7.832947e-05,0.0076160533,0.0027899724,0.0006237238,0.0017797687,0.9838125
dia125_utt8.wav,neutral,neutral,True,768,0.12200065,0.0062872116,9.057954e-05,0.19350758,0.66639143,0.00018258489,0.011539945
dia125_utt9.wav,neutral,neutral,True,768,0.00033397315,4.692394e-06,0.0002567689,0.1150908,0.80213743,0.0007055894,0.08147073
dia129_utt4.wav,surprise,neutral,False,768,0.011121491,0.12579249,0.028580688,0.3729761,0.02302031,0.035042085,0.4034669
