FILENAME,PREDICT_LABEL,TRUE_LABEL,MATCHING,EMBEDDING_SHAPE,ANGER_POSSIBILITY,DISGUST_POSSIBILITY,FEAR_POSSIBILITY,JOY_POSSIBILITY,NEUTRAL_POSSIBILITY,SADNESS_POSSIBILITY,SURPRISE_POSSIBILITY
dia103_utt3.wav,surprise,surprise,True,1024,0.02577757,0.0425261,0.0061563863,0.010227307,0.008255274,0.002253426,0.90480393
dia103_utt5.wav,surprise,surprise,True,1024,0.027398825,0.03570042,0.0034092716,0.045984145,0.055740323,0.04840334,0.7833637
dia104_utt0.wav,joy,joy,True,1024,0.019402599,0.0015548158,0.0049768295,0.56679124,0.10707094,0.0055377507,0.29466587
dia104_utt2.wav,neutral,neutral,True,1024,0.02129055,0.000742815,7.581084e-05,0.0038501762,0.9580119,0.0019413029,0.014087363
dia106_utt0.wav,anger,anger,True,1024,0.99726295,0.0006954306,3.4718196e-05,0.00051947834,0.0013066317,1.5825617e-05,0.0001650395
dia109_utt1.wav,joy,joy,True,1024,0.094506375,0.014703174,0.044707302,0.42323068,0.25137073,0.043424167,0.12805754
dia109_utt6.wav,neutral,neutral,True,1024,0.05806913,2.557299e-05,0.000115384806,0.0838941,0.8280398,0.026818361,0.003037623
dia10_utt0.wav,anger,anger,True,1024,0.89788336,6.3460495e-05,3.9174472e-05,0.06665487,0.034790438,0.0001355793,0.00043307184
dia10_utt1.wav,neutral,neutral,True,1024,0.04458723,0.0025154692,0.00017718357,0.16498531,0.7614011,0.0068286317,0.019505078
dia10_utt2.wav,joy,neutral,False,1024,0.032048713,0.25894678,0.0021953625,0.61289734,0.07568015,0.005089958,0.013141755
dia110_utt0.wav,disgust,surprise,False,1024,0.14352454,0.56888705,0.04490137,0.1063393,0.019313207,0.031151613,0.085882865
dia111_utt12.wav,surprise,neutral,False,1024,0.050401453,0.013145688,0.019408936,0.24457881,0.28421798,0.09130472,0.2969424
dia111_utt14.wav,neutral,neutral,True,1024,0.032282345,0.00047524605,0.04919024,0.10473613,0.73655266,0.03949412,0.03726921
dia113_utt2.wav,joy,joy,True,1024,0.026989928,0.0010781034,0.034514647,0.6503291,0.13548449,0.00091798033,0.15068571
dia113_utt7.wav,anger,anger,True,1024,0.9865884,5.456976e-05,9.3654846e-05,0.0028279657,0.0052884268,0.0008095565,0.0043372726
dia114_utt1.wav,neutral,neutral,True,1024,0.0030039274,0.0052254274,0.0005125128,0.20857461,0.7632553,0.017229678,0.0021985555
dia114_utt5.wav,fear,joy,False,1024,0.2664384,0.0025910502,0.61296916,0.023166742,0.0025640267,0.01850311,0.07376752
dia116_utt1.wav,neutral,neutral,True,1024,0.2432381,0.0011666518,0.00020905069,0.012831488,0.6894286,0.0045080013,0.048618097
dia116_utt5.wav,sadness,sadness,True,1024,0.0006454388,0.0003443624,0.0010663919,0.0053419303,0.0033489093,0.98828924,0.0009637153
dia121_utt1.wav,joy,joy,True,1024,0.044925563,0.00043463815,0.00453826,0.7985415,0.13787442,0.0052008536,0.008484854
dia121_utt3.wav,neutral,neutral,True,1024,0.07380002,0.0013339395,0.016770808,0.16163455,0.73059744,0.0074223704,0.008440933
dia121_utt5.wav,joy,joy,True,1024,0.006436161,0.00067448465,0.038552325,0.80682456,0.09282446,0.0040510492,0.05063691
dia125_utt11.wav,joy,joy,True,1024,0.013117161,0.003911268,0.0002082818,0.9682578,0.009603769,0.0030442749,0.0018574332
dia125_utt12.wav,neutral,neutral,True,1024,0.00036785126,2.052451e-05,0.0064335414,0.01858283,0.9709237,0.00058589684,0.0030856063
dia125_utt14.wav,surprise,surprise,True,1024,0.0010313395,0.0021257864,0.000561358,0.029698612,0.0012595473,0.00029164756,0.9650316
dia125_utt17.wav,surprise,surprise,True,1024,0.0162752,0.0019522894,0.013025444,0.011047405,0.009157717,0.0028251852,0.9457168
dia125_utt18.wav,anger,anger,True,1024,0.9882741,0.00010282344,0.00023178694,0.0023950539,0.0045491047,0.000993839,0.0034533306
dia125_utt19.wav,anger,anger,True,1024,0.9747287,8.694715e-06,1.735069e-05,0.0018409425,0.023048148,1.1296481e-05,0.00034488615
dia125_utt22.wav,surprise,surprise,True,1024,0.0032045841,0.0051275445,0.0002983856,0.012061182,0.01597669,0.002409537,0.960922
dia125_utt4.wav,neutral,neutral,True,1024,0.09346549,0.10520657,0.0077860896,0.14471892,0.56869555,0.02752148,0.052605893
dia125_utt7.wav,surprise,surprise,True,1024,0.004639275,0.00015414003,0.00083039515,0.00083667814,0.016395094,0.00046608003,0.97667843
dia125_utt8.wav,neutral,neutral,True,1024,0.0018254144,0.0006387423,9.304718e-05,0.011457263,0.984657,0.00036420376,0.0009643474
dia125_utt9.wav,neutral,neutral,True,1024,0.00042723966,2.7192704e-05,0.00017383299,0.023910875,0.9735835,8.502372e-06,0.0018688487
dia129_utt4.wav,neutral,neutral,True,1024,0.010847522,0.006903497,7.5972974e-05,0.23527782,0.7435802,0.002048947,0.0012660328
dia131_utt7.wav,sadness,neutral,False,1024,0.14969878,0.014336018,0.04467801,0.09427652,0.16923349,0.48500827,0.04276897
dia132_utt13.wav,neutral,neutral,True,1024,0.03822293,0.008205567,0.00014321799,0.08799146,0.43282446,0.00031060388,0.43230182
dia132_utt14.wav,neutral,neutral,True,1024,0.30193356,0.01558055,0.008913229,0.061832912,0.4695821,0.07490063,0.06725704
dia132_utt18.wav,joy,neutral,False,1024,0.110844225,0.07130774,0.0025470313,0.3194655,0.23545092,0.22531405,0.035070494
dia132_utt6.wav,neutral,neutral,True,1024,0.043547925,0.00132073,3.0005782e-05,0.017620424,0.9343072,0.0007417973,0.0024318981
dia132_utt8.wav,neutral,neutral,True,1024,0.016865235,7.869836e-05,0.000183445,0.043438267,0.9362782,2.198109e-06,0.0031539958
dia137_utt10.wav,surprise,surprise,True,1024,0.0046682535,0.0015759375,0.13884053,0.0803469,0.056893863,0.07704781,0.64062667
dia137_utt12.wav,surprise,surprise,True,1024,0.00027674876,0.0010714227,0.00086061226,0.006971278,0.013577891,0.0037145559,0.9735275
dia137_utt13.wav,anger,anger,True,1024,0.94670886,0.0033003779,0.010465284,0.00221408,0.010667924,0.0064679175,0.020175576
dia137_utt14.wav,anger,anger,True,1024,0.9944945,2.8873397e-05,1.4299231e-05,0.0003765128,0.0019406945,6.604634e-06,0.003138503
dia140_utt0.wav,anger,anger,True,1024,0.79302627,0.007793237,0.0045283153,0.03750531,0.06415922,0.0040804055,0.08890727
dia140_utt11.wav,anger,anger,True,1024,0.99906665,5.714593e-05,1.4353345e-05,4.5830766e-05,0.00068615185,4.9167847e-06,0.00012501475
dia140_utt13.wav,sadness,sadness,True,1024,0.013873714,0.016068446,0.002182455,0.021657314,0.008619172,0.9070465,0.03055236
dia140_utt8.wav,sadness,sadness,True,1024,0.0020454787,0.004290941,0.007714871,0.005803241,0.0018210328,0.9758094,0.0025150403
dia140_utt9.wav,joy,joy,True,1024,0.024206115,0.002673356,0.0017134821,0.9515275,0.013180121,0.004875187,0.0018242619
dia147_utt10.wav,joy,joy,True,1024,0.12605888,0.21985133,0.04025858,0.5012076,0.02516018,0.060885094,0.026578285
dia147_utt2.wav,sadness,sadness,True,1024,0.021975407,0.0058728843,0.006180383,0.090609305,0.015186135,0.6581927,0.2019832
