FILENAME,PREDICT_LABEL,TRUE_LABEL,MATCHING,ANGER_POSSIBILITY,DISGUST_POSSIBILITY,FEAR_POSSIBILITY,JOY_POSSIBILITY,NEUTRAL_POSSIBILITY,SADNESS_POSSIBILITY,SURPRISE_POSSIBILITY
dia103_utt3.wav,surprise,surprise,True,0.00021076909959027928,4.419453047290366e-05,6.302893611495523e-07,0.0005984150118235887,1.977673590272312e-06,0.0002465263776958315,0.998897487017466
dia103_utt5.wav,surprise,surprise,True,1.4716144643160639e-07,0.00012964608963080392,2.1087967237413958e-07,0.00010253115555786124,0.0002495236959125732,7.185719979111624e-05,0.9994460838179889
dia104_utt0.wav,neutral,joy,False,0.000553717675701332,7.076616454927023e-06,1.3513572471349545e-07,0.0070721993337488605,0.9912410694822974,0.00043942624427189257,0.0006863755118009456
dia104_utt2.wav,neutral,neutral,True,0.0003989522289737139,2.0440866294091374e-06,1.8573542863672457e-07,0.0009575240391554784,0.9979757837977213,9.000769876298451e-05,0.0005755024133284226
dia106_utt0.wav,anger,anger,True,0.9994102326877579,7.751574376943353e-08,4.1050976048835554e-07,4.12850154113543e-06,0.0005298490445275825,1.7307486867871003e-06,5.357099198242513e-05
dia109_utt1.wav,joy,joy,True,0.00011359140669148313,5.488506740948059e-06,2.9927194106773013e-05,0.9984047257705271,1.648719000999443e-05,1.4510217818369792e-06,0.0014283289101419626
dia109_utt6.wav,neutral,neutral,True,6.3590947407489014e-06,7.358212006366043e-05,2.4754170855398006e-06,0.0004381768048615959,0.9992015789533257,2.2712673269737296e-05,0.000255114936653138
dia10_utt0.wav,anger,anger,True,0.9989860390947258,2.2809955884186815e-06,0.0001399308536490024,0.0004068093069429674,6.687611770896707e-05,0.00010974148626514067,0.0002883221451197115
dia10_utt1.wav,neutral,neutral,True,0.00019517999720981786,2.228836733401318e-06,5.03882518173072e-06,2.9991381080212787e-05,0.9994588365456903,1.4559237742018401e-05,0.00029416517636262105
dia10_utt2.wav,neutral,neutral,True,1.1204005601123658e-05,1.2619970202378867e-05,2.7009195185575705e-09,0.00012510164233414726,0.9994645559001434,0.00024230064850002918,0.00014421513229923965
dia110_utt0.wav,surprise,surprise,True,6.033600289851177e-06,0.0002191859798073083,5.462224644499093e-05,0.0008960758289896347,1.0083350909849087e-05,4.291367738305527e-05,0.9987710853161753
dia111_utt12.wav,neutral,neutral,True,0.00011762349382096055,5.3428098413891664e-05,0.00023974269278965915,0.0003870390413338106,0.9983198582559673,0.0008165702091540235,6.573820852039122e-05
dia111_utt14.wav,neutral,neutral,True,1.0958061896880398e-05,1.0936227471149464e-05,0.000385928752704537,0.0005504815644197147,0.9979185816266577,0.000363741235787054,0.0007593725310629894
