FILENAME,PREDICT_LABEL,TRUE_LABEL,MATCHING,NUM_CLASSES,ANGER_POSSIBILITY,DISGUST_POSSIBILITY,FEAR_POSSIBILITY,JOY_POSSIBILITY,NEUTRAL_POSSIBILITY,SADNESS_POSSIBILITY,SURPRISE_POSSIBILITY
dia103_utt3.wav,surprise,surprise,True,7,0.001207696,1.2553741e-05,7.3156465e-05,0.0063869297,0.041463077,0.0008765203,0.9499801
dia103_utt5.wav,surprise,surprise,True,7,0.0012498841,0.0027567113,0.00069924776,0.026845168,0.14776364,0.0047734533,0.8159119
dia104_utt0.wav,joy,joy,True,7,0.00013556928,6.9201374e-06,2.3052591e-05,0.89033586,0.09539985,0.0056873234,0.008411446
dia104_utt2.wav,neutral,neutral,True,7,0.029217014,0.0015411385,7.799558e-06,0.008194758,0.89333874,0.0027460495,0.064954475
dia106_utt0.wav,anger,anger,True,7,0.9729338,0.00046705361,1.8544271e-05,0.014210986,0.008699246,0.00035711972,0.0033131745
dia109_utt1.wav,joy,joy,True,7,0.027329294,0.00075968663,0.010525345,0.7635176,0.033518832,0.00043129263,0.16391796
dia109_utt6.wav,neutral,neutral,True,7,0.0014766331,0.0036139926,0.008765377,0.105660595,0.8089188,0.011534563,0.060030054
dia10_utt0.wav,anger,anger,True,7,0.71376127,0.0023318804,0.001658226,0.14804332,0.1286559,0.00013467988,0.0054147122
dia10_utt1.wav,neutral,neutral,True,7,0.001983434,9.153271e-05,0.024208542,0.21562566,0.6117331,0.00019631354,0.14616142
dia10_utt2.wav,neutral,neutral,True,7,0.019207822,0.00028646053,0.00026101217,0.15320995,0.79253507,0.00019948644,0.034300163
dia110_utt0.wav,surprise,surprise,True,7,0.0014899567,0.004989421,0.038845796,0.028445963,0.18083103,0.020898266,0.72449964
dia111_utt12.wav,joy,neutral,False,7,0.009444602,0.0006862927,0.029325152,0.352183,0.34038603,0.22625609,0.041718837
dia111_utt14.wav,neutral,neutral,True,7,0.004058832,0.0016204506,0.00061000197,0.121318676,0.70216596,0.011622757,0.15860333
dia113_utt2.wav,surprise,joy,False,7,0.033692665,0.00060676475,0.033721063,0.2956499,0.18793069,0.04561844,0.40278047
dia113_utt7.wav,anger,anger,True,7,0.7874279,0.00029660473,2.1123235e-05,0.1336586,0.04559811,6.327612e-05,0.032934327
dia114_utt1.wav,neutral,neutral,True,7,0.00904065,0.00062673626,5.9147544e-05,0.039828748,0.94251716,0.0039247265,0.0040027797
dia114_utt5.wav,joy,joy,True,7,0.001694578,0.0003497975,0.0005273279,0.97240835,0.0005757838,0.001846184,0.02259794
dia116_utt1.wav,neutral,neutral,True,7,0.07473364,1.2570225e-06,8.986774e-05,0.026754944,0.8597916,0.00020328927,0.038425434
dia116_utt5.wav,sadness,sadness,True,7,0.008554568,0.20911649,0.2882731,0.0021801896,0.008136625,0.4618218,0.021917304
dia121_utt1.wav,joy,joy,True,7,0.00021434938,0.00015943729,0.002533429,0.930987,0.045527156,0.0010272749,0.019551339
dia121_utt3.wav,neutral,neutral,True,7,0.015315386,0.03708192,0.0038298103,0.10285814,0.834738,0.0031806356,0.0029960827
dia121_utt5.wav,joy,joy,True,7,0.005472355,0.0006987681,0.002442329,0.57009035,0.3369802,0.013426055,0.07089002
dia125_utt11.wav,joy,joy,True,7,0.057831544,0.0008222983,0.0010688844,0.88090223,0.023433516,0.011345206,0.024596356
dia125_utt12.wav,neutral,neutral,True,7,0.010889596,0.00018090573,4.294868e-05,0.1547659,0.83273363,0.00029226136,0.001094819
dia125_utt14.wav,joy,surprise,False,7,0.025259478,0.04286859,0.0025007457,0.5903097,0.20099224,0.00015471401,0.13791454
dia125_utt17.wav,surprise,surprise,True,7,0.040451135,0.001067635,0.025211817,0.03138194,0.12872896,0.0021261566,0.7710324
dia125_utt18.wav,anger,anger,True,7,0.47041664,0.00029035044,1.8055307e-05,0.33734152,0.11833456,3.4461147e-05,0.07356441
dia125_utt19.wav,anger,anger,True,7,0.4967031,0.010838894,0.0003349037,0.09723075,0.13483164,0.10450495,0.15555578
dia125_utt22.wav,surprise,surprise,True,7,0.0013600398,0.00013201722,0.0006771356,0.004863002,0.03022857,3.8453803e-05,0.9627008
dia125_utt4.wav,surprise,neutral,False,7,0.014388317,0.0076754214,0.0008716764,0.08386534,0.28285995,0.0018936959,0.6084456
dia125_utt7.wav,surprise,surprise,True,7,0.011910052,1.10749415e-05,0.008839156,0.18869896,0.13341306,0.0060849623,0.65104276
dia125_utt8.wav,neutral,neutral,True,7,0.0012594819,0.0015435823,8.370537e-06,0.29578748,0.68547577,0.010949491,0.0049758735
dia125_utt9.wav,neutral,neutral,True,7,0.0031917884,0.0001514189,0.0008728585,0.030950509,0.9264549,0.0016357625,0.036742847
dia129_utt4.wav,neutral,neutral,True,7,0.0011486749,0.006374906,0.0023055156,0.046451367,0.9200185,0.012288698,0.011412378
dia131_utt7.wav,neutral,neutral,True,7,4.7798898e-05,2.0857152e-07,0.0052577667,0.17204373,0.81492895,0.006142405,0.0015791715
dia132_utt13.wav,neutral,neutral,True,7,0.0430253,0.051802695,0.0011922459,0.07153565,0.7665577,0.029738816,0.036147587
dia132_utt14.wav,neutral,neutral,True,7,0.004001053,0.3200808,0.05984593,0.035657186,0.50188303,0.074828066,0.0037039756
dia132_utt18.wav,neutral,neutral,True,7,0.110582665,0.053113807,0.007546716,0.02758911,0.787337,0.0022083821,0.011622223
dia132_utt6.wav,neutral,neutral,True,7,0.07430983,0.3124314,0.00031141788,0.026535949,0.47039053,0.0041369367,0.11188399
dia132_utt8.wav,neutral,neutral,True,7,0.008784472,1.6866909e-07,0.04391503,0.006772004,0.89714354,0.005987925,0.03739692
dia137_utt10.wav,surprise,surprise,True,7,0.0042158044,0.0001638018,0.023773251,0.01787575,0.07981452,0.0023707782,0.87178606
dia137_utt12.wav,surprise,surprise,True,7,0.0065736314,0.015425871,0.00065056124,0.012666501,0.015936388,0.026154388,0.92259264
dia137_utt13.wav,anger,anger,True,7,0.8147063,0.00058590923,0.0069203945,0.08941393,0.060672276,0.02644229,0.0012589083
dia137_utt14.wav,anger,anger,True,7,0.9584676,8.375432e-05,0.0027131238,0.022268843,0.008275823,4.4753175e-05,0.008146127
dia140_utt0.wav,anger,anger,True,7,0.86641604,0.00017253659,0.009685352,0.015430841,0.08486668,0.00019658463,0.023231909
dia140_utt11.wav,anger,anger,True,7,0.9769925,0.00017186566,5.588842e-05,0.0049788635,0.014284524,0.00030293895,0.0032134126
dia140_utt13.wav,sadness,sadness,True,7,0.0068352944,0.0031779888,2.7712169e-05,0.010716265,0.0066096117,0.9667574,0.0058756983
dia140_utt8.wav,sadness,sadness,True,7,0.0012784488,1.5366137e-05,5.7076777e-05,0.0026007716,0.01618726,0.97831845,0.0015426736
dia140_utt9.wav,joy,joy,True,7,0.012818052,0.0001764837,0.00022702466,0.7448955,0.23336639,0.00010418608,0.008412388
dia147_utt10.wav,joy,joy,True,7,0.00427938,0.0004529521,5.5306242e-05,0.78504974,0.20335296,0.0001718645,0.0066378927
dia147_utt2.wav,sadness,sadness,True,7,0.007943394,0.0001070529,0.0001385316,0.009213293,0.022296261,0.9589702,0.0013313912
dia14_utt1.wav,joy,joy,True,7,0.0017918021,0.0029336577,2.8652443e-05,0.9554196,0.036386695,0.0010749474,0.0023646487
dia14_utt4.wav,surprise,neutral,False,7,0.0325012,9.098806e-05,0.0004889379,0.27492154,0.063682064,0.0026740585,0.62564117
dia14_utt5.wav,neutral,neutral,True,7,0.0016682653,1.0625437e-05,4.716896e-07,0.00993002,0.9869889,2.9508434e-05,0.0013722939
dia153_utt2.wav,neutral,neutral,True,7,0.009737363,0.0014213258,0.0006612197,0.024743209,0.9370196,0.022149637,0.004267635
dia153_utt3.wav,neutral,neutral,True,7,0.051032256,0.0001891392,0.0018454958,0.013543365,0.7024919,0.007349722,0.22354817
dia153_utt4.wav,fear,fear,True,7,0.00084905414,0.00022899691,0.92230475,0.00318652,0.050638538,0.004669798,0.01812239
dia153_utt7.wav,neutral,neutral,True,7,0.00037362843,0.0024843821,0.0005888178,0.12778106,0.8389522,0.0030527562,0.02676719
dia154_utt4.wav,neutral,neutral,True,7,0.010488111,0.00096917927,0.0017149623,0.0072331624,0.9437333,0.0030894973,0.0327719
dia157_utt0.wav,anger,neutral,False,7,0.5868303,0.037366368,0.058082826,0.18525244,0.09423371,0.028630422,0.0096039595
dia157_utt1.wav,anger,neutral,False,7,0.68893456,0.003249849,4.0337396e-05,0.105894394,0.18617898,0.0005063085,0.01519555
dia157_utt3.wav,neutral,neutral,True,7,0.022438012,0.0006039413,0.0045081563,0.057861954,0.76532906,0.0011928271,0.14806609
dia157_utt7.wav,neutral,neutral,True,7,0.0022649923,0.001206261,0.00028370664,0.1187027,0.85916513,6.2850966e-05,0.018314308
dia15_utt5.wav,anger,anger,True,7,0.9218436,0.0011819373,0.00013733501,0.06457124,0.011284102,0.00013117802,0.00085062283
dia160_utt9.wav,anger,anger,True,7,0.94304246,0.00014244282,1.3673004e-05,0.007889559,0.04554706,8.063495e-06,0.0033567525
dia164_utt4.wav,disgust,neutral,False,7,0.0047135665,0.78509533,0.00020527178,0.18859905,0.017578486,0.002432976,0.0013753041
dia166_utt1.wav,anger,anger,True,7,0.9317667,0.00151961,7.0183983e-06,0.010100601,0.0024008367,0.017960396,0.036244813
dia166_utt10.wav,neutral,neutral,True,7,0.001851862,0.00012587936,0.00038413762,0.016194584,0.97562647,0.00068354595,0.0051334985
dia166_utt11.wav,neutral,neutral,True,7,0.12764224,3.047637e-05,0.018526802,0.011514241,0.7957653,0.0005343037,0.045986738
dia166_utt12.wav,neutral,neutral,True,7,0.04722177,0.00032326003,0.0075660967,0.16592143,0.7034678,0.022954464,0.052545197
dia166_utt13.wav,neutral,neutral,True,7,0.0019189034,0.0002405171,1.3722698e-07,0.021494716,0.9716437,1.3066759e-05,0.0046889554
dia166_utt3.wav,anger,anger,True,7,0.94399333,0.0009916986,0.0037990015,0.01996965,0.0014948356,0.0015825407,0.028168844
dia166_utt5.wav,sadness,sadness,True,7,0.005592382,2.6627995e-05,0.00020931759,0.0023463834,0.019609211,0.96855587,0.0036601678
dia166_utt9.wav,neutral,neutral,True,7,0.07377938,0.027134137,0.0006705488,0.16441987,0.7075093,0.013753664,0.012733146
dia168_utt0.wav,neutral,neutral,True,7,0.0036376636,0.05246312,2.1120154e-06,0.100655146,0.8377792,0.00025371974,0.0052089784
dia168_utt11.wav,anger,anger,True,7,0.79861325,0.0026683856,0.034002505,0.060614295,0.073343776,0.0008195834,0.02993821
dia168_utt2.wav,neutral,neutral,True,7,0.00479189,0.002198375,5.561358e-06,0.036982533,0.9378558,0.012190946,0.0059748543
dia169_utt14.wav,anger,neutral,False,7,0.38174182,0.0006837593,0.00010667566,0.07597601,0.38144305,0.0091397315,0.15090898
dia169_utt18.wav,disgust,disgust,True,7,0.00038246097,0.9564025,2.9536246e-05,0.005941998,0.01265868,0.0003397138,0.024245184
dia169_utt20.wav,neutral,neutral,True,7,0.02820016,4.9430717e-05,0.00273605,0.04055159,0.8493913,0.000659268,0.078412235
dia169_utt5.wav,surprise,surprise,True,7,0.038499113,0.00029393175,0.09209649,0.0984004,0.15865418,0.012451933,0.5996039
dia169_utt8.wav,surprise,surprise,True,7,0.0012582056,0.0012927927,0.39045513,0.020129785,0.03737157,0.00327017,0.5462223
dia16_utt1.wav,neutral,neutral,True,7,0.031042343,0.0026482688,0.0016278863,0.041748405,0.8704698,0.0005660321,0.051897205
dia16_utt2.wav,neutral,neutral,True,7,0.008056669,6.1273204e-05,0.0024848105,0.055543244,0.8291957,0.0065556467,0.09810268
dia170_utt0.wav,surprise,surprise,True,7,0.0073196087,1.4266195e-05,0.010922411,0.16081788,0.254755,0.004842938,0.56132793
dia176_utt0.wav,neutral,neutral,True,7,0.06389526,0.0034413338,0.0012601134,0.09555659,0.6558847,0.032183327,0.14777875
dia179_utt1.wav,anger,anger,True,7,0.9824384,0.0019037391,0.001165285,0.0050892485,0.0008983849,0.00065407966,0.007850929
dia17_utt2.wav,neutral,neutral,True,7,0.003745901,8.789023e-05,0.007214766,0.29593068,0.6430396,0.02380799,0.026173165
dia181_utt0.wav,neutral,neutral,True,7,0.00073120336,0.0067969225,0.000100574114,0.009469019,0.96110654,0.013828251,0.0079675
dia183_utt1.wav,neutral,neutral,True,7,0.0013936125,0.00011333825,3.7221183e-05,0.030170728,0.96032566,0.0013565985,0.0066028526
dia183_utt4.wav,neutral,neutral,True,7,0.012788331,0.0038009994,0.023949193,0.031521216,0.53564924,0.1461831,0.246108
dia183_utt5.wav,neutral,neutral,True,7,0.00047455772,4.0714454e-05,2.2622159e-07,0.007997264,0.9834561,0.006824015,0.0012071368
dia183_utt6.wav,neutral,neutral,True,7,0.008032011,0.0018642358,0.0019041734,0.13172999,0.62131363,0.22970088,0.005455158
dia183_utt8.wav,neutral,neutral,True,7,0.00025680137,0.0006545195,9.479789e-06,0.024027843,0.96686846,0.0015319367,0.0066508926
dia185_utt3.wav,joy,joy,True,7,0.08629814,0.0001917019,0.0029606363,0.54500574,0.08596924,0.0024190547,0.27715558
dia185_utt7.wav,neutral,neutral,True,7,0.07287671,0.03869444,0.055435445,0.114608325,0.66699904,0.013024176,0.038361933
dia186_utt3.wav,sadness,sadness,True,7,0.0033704445,9.540462e-05,0.00013559264,0.000854117,0.001617271,0.98185766,0.012069514
dia188_utt0.wav,neutral,neutral,True,7,0.00090033194,1.0472805e-06,0.0027537665,0.006529722,0.9808296,0.0012382948,0.00774728
dia188_utt8.wav,neutral,joy,False,7,0.017243247,0.0007205508,0.006342998,0.27372244,0.6173219,0.008354754,0.07629415
dia189_utt0.wav,joy,joy,True,7,0.0021696577,0.000547375,0.010961568,0.5437552,0.26061752,0.005589917,0.1763588
dia189_utt4.wav,neutral,neutral,True,7,0.012807554,0.00032534022,0.00024331376,0.026039505,0.9376629,0.00928625,0.013635168
dia189_utt5.wav,neutral,neutral,True,7,0.008015833,0.0006216608,0.004024384,0.031977907,0.9116576,0.043041717,0.0006607868
dia189_utt7.wav,surprise,surprise,True,7,0.003192903,3.1701484e-06,0.010815636,0.0091654295,0.037457723,0.00026957068,0.93909556
dia198_utt2.wav,anger,anger,True,7,0.8322338,0.0002648286,0.0031171138,0.053880654,0.06672318,7.933455e-05,0.04370105
dia198_utt6.wav,joy,joy,True,7,0.013807414,3.8037597e-05,0.00028215852,0.9810013,0.004450054,1.1607763e-05,0.00040939127
dia198_utt7.wav,joy,joy,True,7,0.03842524,8.029174e-06,0.00019302445,0.87946445,0.03512154,0.00013798571,0.046649713
dia198_utt8.wav,anger,anger,True,7,0.66850704,0.0062150783,0.0038570208,0.19601074,0.03135878,0.034979243,0.05907213
dia1_utt0.wav,neutral,neutral,True,7,0.0012290027,0.00012914777,0.057841115,0.13106531,0.7996546,0.0056240167,0.004456775
dia1_utt4.wav,joy,joy,True,7,0.07483198,0.00017008808,0.00567737,0.5689479,0.24761204,0.004092787,0.09866787
dia201_utt0.wav,neutral,neutral,True,7,0.0059637316,0.010508728,0.0037518153,0.25289026,0.6450952,0.06345854,0.01833169
dia201_utt10.wav,surprise,surprise,True,7,0.004783692,1.79906e-05,0.013721912,0.04461455,0.13169536,0.0036851424,0.80148137
dia201_utt2.wav,joy,joy,True,7,0.008440794,0.00069531245,9.952645e-06,0.9312463,0.03872765,0.0010559816,0.019823987
dia201_utt3.wav,joy,neutral,False,7,0.012458983,3.8660506e-05,0.0006707691,0.5587283,0.4037928,0.011691137,0.012619408
dia201_utt6.wav,neutral,neutral,True,7,0.009304773,4.957467e-05,0.00016658628,0.023518097,0.93775505,0.0029539163,0.026251996
dia201_utt8.wav,anger,anger,True,7,0.9749312,0.0073984284,3.797506e-05,0.003307014,0.0056202533,0.00055961136,0.008145614
dia202_utt0.wav,neutral,neutral,True,7,0.019374644,0.00589341,0.0008366704,0.014955742,0.94886285,0.006403602,0.0036731365
dia202_utt2.wav,joy,joy,True,7,0.00501363,0.0013365512,0.000940156,0.93773615,0.043910693,0.0032578157,0.0078050275
dia205_utt1.wav,anger,anger,True,7,0.94966537,0.0048265024,1.9575034e-05,0.0218819,0.021107072,0.00078681123,0.001712724
dia206_utt0.wav,joy,joy,True,7,0.22615778,0.0003076384,0.003441218,0.73988366,0.014665097,0.0006639311,0.014880701
dia208_utt1.wav,neutral,neutral,True,7,0.026798688,1.878833e-05,0.0026975074,0.048597902,0.8965071,0.009210421,0.01616957
dia208_utt10.wav,joy,neutral,False,7,0.009393756,0.010056941,0.0008494341,0.7235996,0.22469136,0.00027271587,0.03113616
dia208_utt2.wav,neutral,neutral,True,7,0.033582978,0.008845421,0.0027139578,0.07807217,0.79224765,0.04180147,0.04273634
dia208_utt4.wav,sadness,sadness,True,7,0.002506534,0.0001588989,7.397915e-06,0.011938423,0.00096183363,0.9714964,0.0129305
dia208_utt6.wav,neutral,neutral,True,7,0.0007164781,9.010818e-07,6.7564746e-05,0.05007718,0.9145696,2.45308e-05,0.034543663
dia208_utt8.wav,surprise,surprise,True,7,0.0019045136,0.013146096,0.0037247036,0.11833907,0.06378589,0.0007954059,0.7983044
dia20_utt1.wav,neutral,neutral,True,7,0.006464661,0.0006598411,0.00045781146,0.049035255,0.92316353,0.0077823354,0.012436605
dia20_utt7.wav,neutral,neutral,True,7,0.00016014121,0.0012898903,0.0009149213,0.32038176,0.61968404,0.002223738,0.055345517
dia211_utt7.wav,neutral,neutral,True,7,0.011004183,0.00018182739,0.0077908053,0.15629373,0.7285213,0.09451235,0.0016958928
dia214_utt2.wav,neutral,neutral,True,7,0.17020331,0.00028582153,0.032632727,0.28519753,0.43704182,0.038551588,0.03608716
dia214_utt3.wav,neutral,neutral,True,7,0.02041677,0.004800754,0.0016219403,0.058004,0.89877754,0.00071923557,0.01565976
dia214_utt4.wav,sadness,sadness,True,7,0.10499977,0.0017422043,0.0037794698,0.20648064,0.2593923,0.4193406,0.0042650113
dia216_utt3.wav,neutral,neutral,True,7,0.0010236206,0.016598437,0.0035833926,0.093116224,0.7572952,0.005342825,0.12304032
dia227_utt2.wav,neutral,neutral,True,7,0.002847593,5.5058652e-05,0.0005367738,0.06672001,0.9265917,0.0030722492,0.00017651462
dia229_utt5.wav,joy,joy,True,7,0.016016262,6.40465e-05,0.0005217419,0.68882394,0.049223244,0.0006115648,0.24473919
dia229_utt6.wav,joy,neutral,False,7,0.095847376,0.0003687226,0.07121198,0.57199985,0.02990643,0.061862033,0.16880362
dia229_utt8.wav,neutral,neutral,True,7,0.18929315,0.028353302,2.5975967e-05,0.050043106,0.67328626,0.003097663,0.055900544
dia230_utt0.wav,neutral,neutral,True,7,0.012058926,0.32456344,0.0005493975,0.032778677,0.62591547,0.0029144909,0.00121959
dia231_utt11.wav,disgust,disgust,True,7,0.00039085973,0.927056,0.009213208,0.017788697,0.01948329,0.01582373,0.010244223
dia231_utt9.wav,fear,fear,True,7,0.003994018,0.00077892054,0.99312043,0.0001046536,0.00013500679,0.00019667776,0.0016701993
dia237_utt1.wav,neutral,neutral,True,7,0.010214669,0.0011818119,0.025880266,0.042756844,0.77006334,0.03864109,0.11126206
dia240_utt13.wav,neutral,neutral,True,7,0.06974264,0.00061421795,5.881477e-05,0.012873513,0.9042212,0.0054941103,0.0069955396
dia240_utt15.wav,sadness,sadness,True,7,0.0056020613,1.0975884e-05,0.0019154791,0.0055854493,0.045226935,0.94119686,0.00046227453
dia240_utt4.wav,neutral,surprise,False,7,0.07781225,0.0042702234,0.02233229,0.090203054,0.55539846,0.03234838,0.21763532
dia240_utt7.wav,joy,joy,True,7,0.018908935,0.0008917678,0.025761558,0.89506304,0.054412663,0.0037162842,0.0012457374
dia240_utt9.wav,joy,joy,True,7,0.015916474,0.0015576836,3.5290406e-05,0.9419962,0.004295811,0.030626109,0.00557242
