FILENAME,PREDICT_LABEL,TRUE_LABEL,MATCHING,NUM_CLASSES,ANGER_POSSIBILITY,DISGUST_POSSIBILITY,FEAR_POSSIBILITY,JOY_POSSIBILITY,NEUTRAL_POSSIBILITY,SADNESS_POSSIBILITY,SURPRISE_POSSIBILITY
dia103_utt3.wav,surprise,surprise,True,7,2.47739e-05,6.8654546e-05,0.100445315,0.00019294824,0.001822375,8.725204e-05,0.8973587
dia103_utt5.wav,surprise,surprise,True,7,9.130773e-05,3.5977262e-06,0.0008492996,0.029900484,0.0006109777,3.6254718e-05,0.9685081
dia104_utt0.wav,joy,joy,True,7,1.9273805e-06,1.913267e-07,8.348873e-05,0.9388315,0.060990367,2.1220706e-06,9.0367255e-05
dia104_utt2.wav,neutral,neutral,True,7,0.0056566256,0.00055383594,0.0003086453,0.115474835,0.8642344,0.00014356626,0.013628171
dia106_utt0.wav,anger,anger,True,7,0.9706614,0.00063827704,1.0715505e-08,0.007845602,0.003812786,1.5519073e-07,0.017041788
dia109_utt1.wav,joy,joy,True,7,0.06275678,6.7767236e-05,0.0055941707,0.90711045,0.009161185,0.0009009173,0.014408723
dia109_utt6.wav,joy,neutral,False,7,0.002180409,0.00048796175,0.00063898484,0.41715798,0.32777354,0.0007471534,0.251014
dia10_utt0.wav,anger,anger,True,7,0.7160693,0.10151825,0.004016955,0.014896954,0.11320625,0.0026063165,0.047686055
dia10_utt1.wav,neutral,neutral,True,7,0.00067502336,0.0006190264,0.0028302514,0.005345344,0.9862884,0.00056228915,0.0036796639
dia10_utt2.wav,joy,neutral,False,7,0.0030110115,0.013535114,0.034715157,0.45280415,0.43699905,0.05644635,0.0024891903
dia110_utt0.wav,surprise,surprise,True,7,0.0010382958,0.0002328038,0.006727564,0.0095091695,0.03208772,0.0012034293,0.94920105
dia111_utt12.wav,joy,neutral,False,7,0.0008556256,0.00012859298,0.007891358,0.73089457,0.15574175,0.04321531,0.061272766
dia111_utt14.wav,joy,neutral,False,7,0.00020870994,8.045794e-05,0.014128299,0.62931764,0.34003463,0.0140789645,0.0021512778
dia113_utt2.wav,joy,joy,True,7,0.032070283,0.00043589863,0.0005742679,0.49067745,0.027373586,0.00045690846,0.4484117
