FILENAME,PREDICT_LABEL,TRUE_LABEL,MATCHING,NUM_CLASSES,ANGER_POSSIBILITY,DISGUST_POSSIBILITY,FEAR_POSSIBILITY,JOY_POSSIBILITY,NEUTRAL_POSSIBILITY,SADNESS_POSSIBILITY,SURPRISE_POSSIBILITY
dia103_utt3.wav,surprise,surprise,True,7,2.4017154e-06,5.632468e-06,0.0026969549,0.0031664285,0.0003912414,6.979486e-05,0.99366754
dia103_utt5.wav,surprise,surprise,True,7,3.6722102e-07,1.4799889e-05,0.00062441477,0.0034257504,0.00017816995,1.1519791e-05,0.995745
dia104_utt0.wav,joy,joy,True,7,0.00079948857,0.0027378765,9.5943244e-05,0.5415839,0.4241411,0.002838059,0.02780366
dia104_utt2.wav,neutral,neutral,True,7,1.2840411e-05,0.0066915746,0.00023972226,0.0074388883,0.9827137,0.0008154673,0.0020877935
dia106_utt0.wav,anger,anger,True,7,0.9856456,2.233793e-05,1.1529013e-06,0.007408472,7.3216884e-06,0.0069061234,9.063646e-06
dia109_utt1.wav,joy,joy,True,7,0.010295823,0.00020040538,6.844833e-06,0.9806142,0.0004806703,0.0003235843,0.008078521
dia109_utt6.wav,joy,neutral,False,7,0.0015617992,0.008460094,0.0034570089,0.38571554,0.32544348,0.006512678,0.2688494
dia10_utt0.wav,anger,anger,True,7,0.9713,7.337163e-05,5.206133e-07,0.020254387,2.6970583e-05,0.008337428,7.349814e-06
dia10_utt1.wav,neutral,neutral,True,7,7.873717e-05,0.002963502,0.003685557,0.08034366,0.7204185,0.0030755403,0.18943442
dia10_utt2.wav,neutral,neutral,True,7,6.2755777e-07,0.0008532044,0.00056977663,0.0033599723,0.99003184,0.00019031671,0.0049942676
dia110_utt0.wav,surprise,surprise,True,7,3.0547515e-05,0.0001473271,0.0059525217,0.010425154,0.001106649,0.00035745508,0.9819803
dia111_utt12.wav,neutral,neutral,True,7,3.375409e-06,0.0038572343,0.0009040626,0.0011941071,0.9912941,0.0018927,0.00085448485
dia111_utt14.wav,neutral,neutral,True,7,3.740792e-05,0.00667647,0.000555181,0.029945001,0.9558336,0.002602139,0.0043502166
dia113_utt2.wav,joy,joy,True,7,0.0046103806,0.00049641024,9.413723e-05,0.92392826,0.0011072693,0.00042447026,0.069339044
dia113_utt7.wav,anger,anger,True,7,0.96008664,7.7135184e-05,6.941792e-07,0.036258217,8.637392e-06,0.003540429,2.840274e-05
