FILENAME,PREDICT_LABEL,TRUE_LABEL,MATCHING,NUM_CLASSES,ANGER_POSSIBILITY,DISGUST_POSSIBILITY,FEAR_POSSIBILITY,JOY_POSSIBILITY,NEUTRAL_POSSIBILITY,SADNESS_POSSIBILITY,SURPRISE_POSSIBILITY
dia103_utt3.wav,surprise,surprise,True,7,0.00404799,0.0015345562,1.5714108e-05,0.013157978,0.03967008,0.00021849912,0.94135517
dia103_utt5.wav,neutral,surprise,False,7,0.07943374,0.017747885,0.00077217614,0.2187895,0.28175274,0.22695743,0.17454661
dia104_utt0.wav,joy,joy,True,7,0.0055838125,0.001746598,0.0074288165,0.84051895,0.08389766,0.010137062,0.050687145
dia104_utt2.wav,surprise,neutral,False,7,0.12738295,0.0006924404,0.0013519371,0.2290001,0.1763151,0.0004257326,0.4648317
dia106_utt0.wav,anger,anger,True,7,0.702338,0.0033153165,0.0024135683,0.12081659,0.0802259,0.0017566436,0.089134045
dia109_utt1.wav,joy,joy,True,7,0.028996749,0.0012907282,0.023281308,0.44974732,0.14995997,0.0064803306,0.34024364
dia109_utt6.wav,neutral,neutral,True,7,0.16170394,0.03182006,0.056014247,0.0966376,0.39508867,0.027035711,0.23169975
dia10_utt0.wav,anger,anger,True,7,0.6854346,0.0023728863,0.013406438,0.10822434,0.124646716,0.006023604,0.059891433
dia10_utt1.wav,neutral,neutral,True,7,0.06022582,0.0065546557,0.0009636379,0.033392645,0.74155366,0.0076066637,0.14970295
dia10_utt2.wav,neutral,neutral,True,7,0.2880764,0.00534115,0.00051089044,0.043056972,0.64732605,0.00040329903,0.015285255
dia110_utt0.wav,surprise,surprise,True,7,0.22600432,0.14095753,0.019388469,0.07096672,0.055985052,0.011093836,0.4756041
dia111_utt12.wav,neutral,neutral,True,7,0.11818699,0.0027489997,0.00910206,0.28377193,0.30452228,0.19445378,0.08721394
dia111_utt14.wav,neutral,neutral,True,7,0.011365479,0.050213728,0.012560674,0.07271466,0.6297235,0.011205439,0.21221648
dia113_utt2.wav,surprise,joy,False,7,0.008060294,0.0003261107,0.026083903,0.14212154,0.28420705,0.0028516385,0.5363495
dia113_utt7.wav,anger,anger,True,7,0.86731374,0.000230516,0.0016756176,0.07968191,0.02006137,0.0007412682,0.0302956
dia114_utt1.wav,disgust,neutral,False,7,0.012735378,0.38986248,0.0027588827,0.14644729,0.36908817,0.05644308,0.022664666
dia114_utt5.wav,joy,joy,True,7,0.20879003,2.7637983e-05,0.00028744285,0.7438972,0.0165724,0.0007766288,0.029648729
dia116_utt1.wav,joy,neutral,False,7,0.20647614,3.5244655e-05,3.9826635e-05,0.45460206,0.2663166,0.015159486,0.057370625
dia116_utt5.wav,disgust,sadness,False,7,0.0029489761,0.62960523,0.07183455,0.044227213,0.085565135,0.12478225,0.04103656
dia121_utt1.wav,joy,joy,True,7,0.0054214676,0.03873973,0.006049728,0.6366375,0.23801678,0.022242444,0.05289237
dia121_utt3.wav,joy,neutral,False,7,0.07893952,0.20600945,0.00081138447,0.35259628,0.16130409,0.14760675,0.05273259
dia121_utt5.wav,joy,joy,True,7,0.11539672,8.014673e-05,0.005517958,0.49106857,0.21566492,0.006913757,0.16535799
dia125_utt11.wav,anger,joy,False,7,0.40113002,0.17286475,0.0069224886,0.20980592,0.14290057,0.023514394,0.042861853
dia125_utt12.wav,neutral,neutral,True,7,0.19575186,0.004687198,0.019346138,0.16094574,0.43205023,0.07657638,0.11064241
dia125_utt14.wav,surprise,surprise,True,7,0.15085341,0.004529644,0.023627732,0.022473916,0.024845138,0.0052189236,0.7684512
dia125_utt17.wav,surprise,surprise,True,7,0.037251536,0.0020569975,0.0074445247,0.023039727,0.3642928,0.044757538,0.5211569
dia125_utt18.wav,anger,anger,True,7,0.9247554,0.0001258699,0.0010239627,0.0542316,0.011386119,0.00011442489,0.008362759
dia125_utt19.wav,anger,anger,True,7,0.64743304,0.00049808924,0.0031609219,0.01888738,0.10925616,0.036670975,0.1840934
dia125_utt22.wav,surprise,surprise,True,7,0.030031031,0.007830751,0.00049989566,0.02258204,0.114244215,0.15584663,0.66896534
dia125_utt4.wav,anger,neutral,False,7,0.46495187,0.2111271,0.0036542604,0.09224061,0.053385418,0.03098565,0.14365506
dia125_utt7.wav,surprise,surprise,True,7,0.15873842,0.009854254,0.0044612545,0.10960384,0.17142576,0.12954848,0.416368
dia125_utt8.wav,sadness,neutral,False,7,0.072189614,0.021577625,0.009109529,0.27425125,0.18927906,0.3405174,0.09307552
dia125_utt9.wav,neutral,neutral,True,7,0.001431972,7.531885e-05,0.0003647952,0.05156561,0.6414995,0.001576258,0.30348653
dia129_utt4.wav,joy,neutral,False,7,0.008291108,0.2770479,0.0042020497,0.40004608,0.14501299,0.1483284,0.017071424
dia131_utt7.wav,neutral,neutral,True,7,0.13511175,0.021515913,0.08707734,0.310497,0.35623744,0.057782482,0.03177805
dia132_utt13.wav,joy,neutral,False,7,0.05676045,0.19094022,0.008217023,0.32108244,0.28048712,0.08891454,0.053598188
dia132_utt14.wav,disgust,neutral,False,7,0.015313952,0.5236198,0.0042019594,0.09032326,0.23696694,0.07053473,0.059039366
dia132_utt18.wav,surprise,neutral,False,7,0.124063835,0.013938857,0.009470652,0.034213606,0.2502547,0.17624864,0.3918097
dia132_utt6.wav,disgust,neutral,False,7,0.025289634,0.55428207,0.00026175487,0.030521818,0.28612036,0.067376494,0.036147885
dia132_utt8.wav,neutral,neutral,True,7,0.112603605,0.022684937,0.16025087,0.2371075,0.24212979,0.04766716,0.17755611
dia137_utt10.wav,surprise,surprise,True,7,0.011992532,0.002454719,0.08007265,0.07824721,0.021785656,0.027466606,0.7779807
dia137_utt12.wav,disgust,surprise,False,7,0.0338577,0.6065343,8.7228465e-05,0.008916671,0.10057407,0.037380323,0.21264966
dia137_utt13.wav,anger,anger,True,7,0.5480485,0.003150024,0.05371631,0.25918564,0.07108092,0.024406517,0.04041207
dia137_utt14.wav,surprise,anger,False,7,0.28063038,0.0575875,0.099601105,0.19820565,0.008103446,0.00012329899,0.35574856
dia140_utt0.wav,anger,anger,True,7,0.78216887,0.0012165541,0.008891551,0.08099542,0.053427078,0.016717838,0.056582626
dia140_utt11.wav,anger,anger,True,7,0.87564665,0.0072557246,0.00022489377,0.06597664,0.035087965,0.003209824,0.012598288
dia140_utt13.wav,sadness,sadness,True,7,0.008068401,0.10221178,0.00028855779,0.011620011,0.015529381,0.7647093,0.0975726
dia140_utt8.wav,sadness,sadness,True,7,0.020919276,0.0015599364,0.0018956792,0.119416684,0.024531249,0.81016827,0.021508839
dia140_utt9.wav,joy,joy,True,7,0.1420096,0.091719,0.007474265,0.37255055,0.24656147,0.04433933,0.09534583
dia147_utt10.wav,joy,joy,True,7,0.05309144,0.005897671,0.00020244601,0.68265456,0.17300026,0.007906216,0.077247426
dia147_utt2.wav,sadness,sadness,True,7,0.039399173,0.0006258414,0.0005781367,0.0061872173,0.03675431,0.70944756,0.2070077
dia14_utt1.wav,joy,joy,True,7,0.06076797,0.013070161,0.051498637,0.68962836,0.11142065,0.021987146,0.05162705
dia14_utt4.wav,neutral,neutral,True,7,0.061882067,0.01449087,0.0002168596,0.027495326,0.4932474,0.015909094,0.38675833
dia14_utt5.wav,neutral,neutral,True,7,0.1822945,0.032063127,2.8181898e-06,0.07141713,0.6523443,0.009895411,0.05198279
dia153_utt2.wav,joy,neutral,False,7,0.1605349,0.0033331765,0.009675656,0.39736658,0.31046158,0.011105214,0.10752288
dia153_utt3.wav,neutral,neutral,True,7,0.03362273,0.0012029234,0.004950752,0.115080394,0.52260655,0.042183,0.28035364
dia153_utt4.wav,fear,fear,True,7,0.0026379565,0.0010468507,0.9169553,0.0070835324,0.053975597,0.0006807049,0.01762005
dia153_utt7.wav,neutral,neutral,True,7,0.016165389,0.05717654,0.002343678,0.06544423,0.76904386,0.028693771,0.061132606
dia154_utt4.wav,surprise,neutral,False,7,0.03382477,0.0005351348,0.0017031844,0.025338078,0.10451547,0.0069119567,0.8271713
