FILENAME,PREDICT_LABEL,TRUE_LABEL,MATCHING,ANGER_POSSIBILITY,DISGUST_POSSIBILITY,FEAR_POSSIBILITY,JOY_POSSIBILITY,NEUTRAL_POSSIBILITY,SADNESS_POSSIBILITY,SURPRISE_POSSIBILITY
dia103_utt3.wav,surprise,surprise,True,0.003539508,0.0011395729,0.00795705,0.0028296032,0.00045127646,0.0024433844,0.98163956
dia103_utt5.wav,surprise,surprise,True,0.00034977094,0.0007277727,0.00041886978,0.0011632654,0.0039207935,0.003688229,0.98973125
dia104_utt0.wav,neutral,joy,False,0.22064003,0.0122416755,0.007928508,0.18651868,0.4026258,0.067147106,0.10289823
dia104_utt2.wav,surprise,neutral,False,0.1469086,0.017265296,0.006372257,0.12341904,0.0691259,0.02627066,0.61063826
dia106_utt0.wav,anger,anger,True,0.9937137,0.00040754513,0.00032852383,0.00051995734,0.0043536243,0.00019361124,0.00048308208
dia109_utt1.wav,joy,joy,True,0.0023539863,0.00026433534,0.00054250093,0.9894537,0.002522825,0.0011515969,0.0037110562
dia109_utt6.wav,neutral,neutral,True,0.034420818,0.22879605,0.10616263,0.20278332,0.25284553,0.0668581,0.108133554
dia10_utt0.wav,anger,anger,True,0.9758186,0.0008708107,0.0017043581,0.0053403275,0.0034359393,0.010528553,0.0023013938
dia10_utt1.wav,neutral,neutral,True,0.00087536586,0.0004898889,0.00052413694,0.0035499448,0.97856104,0.00068655924,0.015313072
dia10_utt2.wav,neutral,neutral,True,0.0027742865,0.004367849,0.00052345596,0.0023141531,0.98428035,0.003951313,0.0017886125
dia110_utt0.wav,surprise,surprise,True,0.001232337,0.00095190795,0.0058716396,0.0028580385,0.00081919675,0.0018423887,0.9864245
dia111_utt12.wav,sadness,neutral,False,0.0027584268,0.0037187054,0.1464944,0.06586184,0.19875005,0.5588489,0.023567673
dia111_utt14.wav,neutral,neutral,True,0.0009965341,0.0010662475,0.0005840239,0.0039207456,0.98309237,0.00058114313,0.009758945
dia113_utt2.wav,joy,joy,True,0.0008504217,0.00018745713,0.00044041235,0.99179256,0.003772301,0.0004976463,0.0024592087
dia113_utt7.wav,anger,anger,True,0.99345183,0.0001824883,0.00023546114,0.0030216242,0.0015128191,0.0002635466,0.0013322339
dia114_utt1.wav,disgust,neutral,False,0.0030564072,0.34346864,0.002288075,0.042621125,0.2618226,0.2918696,0.054873515
dia114_utt5.wav,joy,joy,True,0.0013083688,0.0004126745,0.0014023896,0.9857065,0.000436937,0.00048418142,0.0102489395
