FILENAME,PREDICT_LABEL,TRUE_LABEL,MATCHING,ANGER_POSSIBILITY,DISGUST_POSSIBILITY,FEAR_POSSIBILITY,JOY_POSSIBILITY,NEUTRAL_POSSIBILITY,SADNESS_POSSIBILITY,SURPRISE_POSSIBILITY
dia103_utt3.wav,surprise,surprise,True,0.0,1.5337813673851758e-16,0.0,0.0,0.0,0.0,0.9999999999999999
dia103_utt5.wav,surprise,surprise,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
dia104_utt0.wav,neutral,joy,False,0.32917097562500475,0.0,0.0,0.0,0.34247194452894164,0.32835707984605367,0.0
dia104_utt2.wav,sadness,neutral,False,0.33018745570665264,0.0,0.0,0.0,0.0,0.6698125442933474,0.0
dia106_utt0.wav,anger,anger,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dia109_utt1.wav,joy,joy,True,0.0,0.0,0.0,1.0,0.0,1.8357168393416837e-17,0.0
dia109_utt6.wav,disgust,neutral,False,0.0,0.6553589202965567,0.0,0.0,0.3446410797034432,0.0,0.0
dia10_utt0.wav,anger,anger,True,1.0,0.0,9.512320230947835e-17,9.627490968946577e-17,0.0,0.0,0.0
dia10_utt1.wav,neutral,neutral,True,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,1.7200075548359734e-16
dia10_utt2.wav,neutral,neutral,True,0.0,0.0,0.0,0.0,1.0,4.218153989849141e-17,0.0
dia110_utt0.wav,surprise,surprise,True,0.0,0.0,0.0,0.0,0.0,8.458978512263988e-17,0.9999999999999999
dia111_utt12.wav,surprise,neutral,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
dia111_utt14.wav,neutral,neutral,True,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,9.839426867575313e-17
dia113_utt2.wav,joy,joy,True,0.0,0.0,0.0,0.9999999999999999,1.1946217005666935e-16,0.0,0.0
dia113_utt7.wav,anger,anger,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dia114_utt1.wav,disgust,neutral,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dia114_utt5.wav,joy,joy,True,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,5.855796650607301e-17
dia116_utt1.wav,sadness,neutral,False,0.0,0.0,0.33125898448918756,0.0,0.0,0.6687410155108123,0.0
dia116_utt5.wav,disgust,sadness,False,0.0,0.6813210801417339,0.0,0.0,0.0,0.31867891985826613,0.0
dia121_utt1.wav,joy,joy,True,0.0,0.0,0.0,0.9999999999999998,0.0,8.960685165910252e-17,0.0
dia121_utt3.wav,neutral,neutral,True,0.0,1.1738818623647118e-16,0.0,0.0,0.9999999999999998,1.2089476939779094e-16,0.0
dia121_utt5.wav,joy,joy,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dia125_utt11.wav,joy,joy,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dia125_utt12.wav,neutral,neutral,True,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,2.2071423217344168e-16
dia125_utt14.wav,surprise,surprise,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
dia125_utt17.wav,surprise,surprise,True,0.0,0.0,0.0,0.0,0.0,9.370887051317991e-17,0.9999999999999999
dia125_utt18.wav,anger,anger,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dia125_utt19.wav,anger,anger,True,0.9999999999999998,0.0,9.758084010558411e-17,0.0,0.0,0.0,0.0
dia125_utt22.wav,surprise,surprise,True,0.21927646486840754,0.0,0.0,0.0,0.0,0.0,0.7807235351315925
dia125_utt4.wav,neutral,neutral,True,0.0,0.0,0.0,3.6688355374280916e-17,1.0,0.0,0.0
dia125_utt7.wav,surprise,surprise,True,0.0,0.0,0.38297079283608054,0.0,0.0,0.0,0.6170292071639194
dia125_utt8.wav,neutral,neutral,True,0.0,1.6513555496263885e-16,0.0,0.0,0.9999999999999999,0.0,0.0
dia125_utt9.wav,neutral,neutral,True,0.0,0.0,0.0,0.33023023822598485,0.37829217738442894,0.29147758438958626,0.0
dia129_utt4.wav,sadness,neutral,False,0.0,0.0,0.0,0.3398694270729908,0.0,0.6601305729270093,0.0
dia131_utt7.wav,neutral,neutral,True,0.0,0.0,1.9416051668300658e-16,0.0,0.9999999999999999,0.0,0.0
dia132_utt13.wav,neutral,neutral,True,0.0,0.0,0.0,0.0,0.6727404344116054,0.32725956558839464,0.0
dia132_utt14.wav,neutral,neutral,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
