FILENAME,PREDICT_LABEL,TRUE_LABEL,MATCHING,ANGER_POSSIBILITY,DISGUST_POSSIBILITY,FEAR_POSSIBILITY,JOY_POSSIBILITY,NEUTRAL_POSSIBILITY,SADNESS_POSSIBILITY,SURPRISE_POSSIBILITY
dia103_utt3.wav,surprise,surprise,True,0.09955482638876821,0.0327682228482944,0.03757060795527014,0.060949273255724634,0.053859579951819274,0.04404073547454375,0.6712567541255797
dia103_utt5.wav,surprise,surprise,True,0.04215072958178541,0.07544602258058702,0.02,0.05389418399265888,0.06026244682212768,0.0710787276767215,0.6771678893461193
dia104_utt0.wav,joy,joy,True,0.11505704315473532,0.08501896861853565,0.06766936026138469,0.2800684282748271,0.19756761448324314,0.13247489036038662,0.12214369484688747
dia104_utt2.wav,neutral,neutral,True,0.09154295909684912,0.04457540902893837,0.04760856601461746,0.07876265902509173,0.613600184369302,0.0542716947895683,0.06963852767563306
dia106_utt0.wav,anger,anger,True,0.7246542321152463,0.034037241985964146,0.040231633069511184,0.05025979576247087,0.0720903149220486,0.03417572662914294,0.04455105551561602
dia109_utt1.wav,joy,joy,True,0.05077180605289185,0.021383275247453395,0.05590771216350507,0.6240331746327501,0.12317859280703404,0.04644158109314547,0.07828385800322059
dia109_utt6.wav,neutral,neutral,True,0.08840054472375752,0.08012240933481472,0.12670528539551904,0.17791298861740326,0.2716810169942521,0.1258179853356147,0.12935976959863868
dia10_utt0.wav,anger,anger,True,0.64213779757636,0.023494991094934487,0.06630609328907573,0.10169187597980897,0.05495526713448668,0.05127188419318519,0.060142090732149066
dia10_utt1.wav,neutral,neutral,True,0.05404588493784322,0.020415360501567403,0.08687341569243852,0.07271461178569764,0.6134752074763472,0.047810915985214475,0.1046646036208916
dia10_utt2.wav,neutral,neutral,True,0.09856364499940144,0.07246278578943124,0.053386952906524975,0.06722666837242716,0.5570405250556345,0.08835799200725923,0.06296143086932139
dia110_utt0.wav,surprise,surprise,True,0.039247910397509946,0.03174629316772549,0.0877050446269166,0.0891085722058183,0.07542207204409129,0.04747254226596361,0.6292975652919747
dia111_utt12.wav,neutral,neutral,True,0.051159652106886916,0.05032268751868354,0.07351588028743337,0.09884891237647946,0.5566298953902574,0.10866066059722376,0.06086231172303548
dia111_utt14.wav,neutral,neutral,True,0.07444488475236526,0.04947169960175723,0.15234019674061966,0.17828082178123508,0.2511530077717665,0.09671941762213537,0.19758997173012094
dia113_utt2.wav,joy,joy,True,0.030660294747217414,0.012008025687356962,0.03138189750161153,0.7433662545170405,0.07724845552398926,0.027595966997797792,0.07773910502498722
dia113_utt7.wav,anger,anger,True,0.798680605789444,0.017332027168234062,0.02413106843503519,0.06059701425932548,0.043734428297363695,0.026276949778648185,0.029247906271949464
dia114_utt1.wav,disgust,neutral,False,0.0745531528878314,0.2890763283023778,0.07122561748536299,0.12697802269943576,0.1557368541621142,0.20794650990634056,0.07448351455653733
dia114_utt5.wav,joy,joy,True,0.0698745186732784,0.033800130397092565,0.05204351068662945,0.6170525759886093,0.05890928193041003,0.05676624867370265,0.11155373365027826
dia116_utt1.wav,neutral,neutral,True,0.08040520279889636,0.03241517925228886,0.0558761994569897,0.06139993358190541,0.58005746966104,0.09027248713399799,0.09957352811488157
dia116_utt5.wav,sadness,sadness,True,0.050372942415855444,0.15075813879537062,0.07989810275276936,0.03989471783409474,0.03740955365433081,0.6037498778809121,0.03791666666666667
dia121_utt1.wav,joy,joy,True,0.053879926516696174,0.057642881835886624,0.06229393681498879,0.5624519647322977,0.10315857076551381,0.06636596366102002,0.09420675567359738
dia121_utt3.wav,sadness,neutral,False,0.09630926950696306,0.15450597929806276,0.12427852021415933,0.1653310128800169,0.15208525788946767,0.22315745642494123,0.08433250378638914
dia121_utt5.wav,joy,joy,True,0.03250387884089031,0.01037938692575022,0.04633784220733686,0.6856507168935422,0.09089619720322309,0.034166142268394616,0.10006583566086316
dia125_utt11.wav,joy,joy,True,0.1031867446653225,0.038439244440209304,0.048443554968880524,0.6138855658716006,0.08067036253169717,0.04671540733399381,0.06865912018829647
dia125_utt12.wav,neutral,neutral,True,0.10682156756642724,0.10161699540209365,0.12490007941520917,0.13771993897640372,0.27860461925882396,0.16120060002674846,0.0891361993542937
dia125_utt14.wav,surprise,surprise,True,0.12783127898008206,0.03676663865335102,0.052528305259418595,0.09618044354064091,0.0733561296527091,0.061033948907180856,0.5523032550066171
dia125_utt17.wav,surprise,surprise,True,0.036893512070566396,0.03420182377564196,0.05993044839081633,0.06637060865177706,0.12586329486397776,0.03135839581134932,0.6453819164358712
dia125_utt18.wav,anger,anger,True,0.7732530938568916,0.022706519619400223,0.023870576682726602,0.04425173463206247,0.05932905418634661,0.038043825165970976,0.038545195856601835
dia125_utt19.wav,anger,anger,True,0.7684390326833515,0.016704052886216937,0.030598996066018742,0.04322146908925565,0.06232199824810797,0.04288493082299244,0.03582952020405662
dia125_utt22.wav,surprise,surprise,True,0.09354995785674051,0.1692918557407507,0.06004727053057876,0.08857403986294132,0.11118883676671619,0.14504230193344414,0.3323057373088284
dia125_utt4.wav,neutral,neutral,True,0.052960153966045705,0.09202618696242437,0.032741366643167284,0.06934883306192399,0.6212333621864915,0.05060981136318931,0.08108028581675768
dia125_utt7.wav,surprise,surprise,True,0.12974411107097444,0.06636714511166163,0.16369968192315773,0.1343244823263664,0.18988245534494638,0.1193038916444991,0.19667823257839423
dia125_utt8.wav,neutral,neutral,True,0.13213796155218863,0.14399603139506656,0.09040422594587935,0.13689882023704025,0.20973347527005146,0.1595234538184904,0.12730603178128352
dia125_utt9.wav,neutral,neutral,True,0.1035988093522169,0.052264766656920904,0.1246669465535836,0.2042663797480018,0.23470883891355535,0.10669386384453297,0.17380039493118857
dia129_utt4.wav,disgust,neutral,False,0.119926104930494,0.24229313431931154,0.08905903619581651,0.14273563003491294,0.09884346532323754,0.21022576700961973,0.09691686218660779
dia131_utt7.wav,neutral,neutral,True,0.03753110928975314,0.02249437397518937,0.07679631327231717,0.06534954994195535,0.6511301207026764,0.043954932294041675,0.10274360052406692
dia132_utt13.wav,sadness,neutral,False,0.12108345064348881,0.17346166620438247,0.04844585030588657,0.09984286112194461,0.19186163450988605,0.2140066299384789,0.15129790727593265
dia132_utt14.wav,neutral,neutral,True,0.06953906122246209,0.10289698153398084,0.030046517472834277,0.07817798120033577,0.5627154894657622,0.0960731004419651,0.060550868662659504
dia132_utt18.wav,neutral,neutral,True,0.05603976177940807,0.09088018698319823,0.05642089482231913,0.08540996522606462,0.5601017164359123,0.08317235141523777,0.06797512333785972
dia132_utt6.wav,disgust,neutral,False,0.12201777761121647,0.23448674890726498,0.06426641258516966,0.15170628088210866,0.1782981228734094,0.1390030726397033,0.1102215845011275
dia132_utt8.wav,neutral,neutral,True,0.08744398837812095,0.0538563074352548,0.061223076379846704,0.07556539425420696,0.570886035173389,0.07666010176240594,0.0743650966167758
dia137_utt10.wav,surprise,surprise,True,0.02840992078649665,0.012705723729993039,0.033798407777592354,0.05071521002593102,0.07199309712726076,0.031450846937908554,0.7709267936148175
dia137_utt12.wav,surprise,surprise,True,0.08323608876232753,0.0789861469854932,0.050430823330738776,0.06644886142908533,0.05203785585401932,0.09522299338292914,0.5736372302554067
dia137_utt13.wav,anger,anger,True,0.624774032283202,0.03452063753385821,0.06092690058479532,0.0789040973376203,0.0827097870528111,0.055260628492016226,0.0629039167156967
