FILENAME,PREDICT_LABEL,TRUE_LABEL,MATCHING,ANGER_POSSIBILITY,DISGUST_POSSIBILITY,FEAR_POSSIBILITY,JOY_POSSIBILITY,NEUTRAL_POSSIBILITY,SADNESS_POSSIBILITY,SURPRISE_POSSIBILITY
dia103_utt3.wav,surprise,surprise,True,0.003723482,0.00016096514,0.0006274547,0.122703895,0.0043428107,0.0060876007,0.8623538
dia103_utt5.wav,surprise,surprise,True,2.6098355e-06,1.4806339e-07,7.593714e-07,0.0009292066,0.00399541,1.973563e-06,0.99507
dia104_utt0.wav,neutral,joy,False,0.002958736,1.0664123e-05,5.474552e-06,0.14239106,0.73644173,0.00047060556,0.117721744
dia104_utt2.wav,neutral,neutral,True,0.008417879,0.0005358302,5.2558835e-06,0.0418777,0.9360753,0.00015159842,0.012936417
dia106_utt0.wav,anger,anger,True,0.9940697,3.1051994e-07,4.879417e-06,0.0006063508,0.005283826,8.591783e-06,2.6422063e-05
dia109_utt1.wav,joy,joy,True,0.010582455,0.038557015,0.014568589,0.6928254,0.12668803,0.011904684,0.10487389
dia109_utt6.wav,neutral,neutral,True,0.0012300481,0.0074941562,0.00084647146,0.2844802,0.68986225,0.007266132,0.008820671
dia10_utt0.wav,anger,anger,True,0.8629188,0.00018690147,0.00052715995,0.080927074,0.016670382,0.028777225,0.009992474
dia10_utt1.wav,neutral,neutral,True,0.015933264,4.3236836e-05,0.00018888622,0.054856777,0.90210825,0.0007561186,0.026113536
dia10_utt2.wav,neutral,neutral,True,0.0002437887,5.8620433e-05,1.7560427e-06,0.14955626,0.8399056,0.00075085263,0.009483058
dia110_utt0.wav,surprise,surprise,True,0.0002067273,0.00017980728,0.00087448163,0.07740259,0.002835936,0.00041396654,0.9180865
dia111_utt12.wav,neutral,neutral,True,0.0011622426,0.0025153002,0.06197744,0.034598812,0.85011667,0.02462113,0.025008434
dia111_utt14.wav,surprise,neutral,False,0.00056784484,0.00037017927,0.0043077464,0.27288216,0.34073982,0.0020930835,0.3790392
dia113_utt2.wav,joy,joy,True,0.0021071911,0.0002807638,0.0024451423,0.87595236,0.11093948,0.00058167544,0.0076934095
dia113_utt7.wav,anger,anger,True,0.9972957,9.899852e-06,1.694713e-05,0.001903677,0.0006138195,6.586544e-05,9.4130744e-05
dia114_utt1.wav,neutral,neutral,True,0.011013392,0.00064273603,2.0352101e-05,0.00393052,0.98110145,0.0008069693,0.0024845335
dia114_utt5.wav,joy,joy,True,0.0070456173,1.9311497e-05,0.0007144728,0.9863035,0.0012886728,0.0026749505,0.001953463
dia116_utt1.wav,neutral,neutral,True,0.0014541965,0.00016536453,8.476774e-06,0.0670658,0.9239163,0.0003672632,0.0070227366
dia116_utt5.wav,disgust,sadness,False,0.0014002471,0.9645474,0.0059192763,0.0036263557,0.0031572059,0.009500644,0.011848819
dia121_utt1.wav,joy,joy,True,0.00071528094,1.583202e-05,0.0014276793,0.7964931,0.19662781,0.0033657874,0.0013545541
dia121_utt3.wav,neutral,neutral,True,0.020968264,0.0042069205,0.0006244493,0.088854186,0.87976724,0.004094736,0.0014841626
dia121_utt5.wav,joy,joy,True,0.00011056851,0.0006442546,1.3485577e-05,0.85586786,0.14046097,0.0010187029,0.0018842025
dia125_utt11.wav,joy,joy,True,0.03743449,0.00095283514,0.00028787417,0.9275679,0.01883649,0.009274538,0.0056458837
dia125_utt12.wav,anger,neutral,False,0.91359496,0.00020748863,0.00024962283,0.0035453897,0.080247,0.0015093088,0.0006462429
dia125_utt14.wav,surprise,surprise,True,0.016418226,0.0003720966,0.0040445672,0.207779,0.030185865,0.0033670303,0.73783314
dia125_utt17.wav,surprise,surprise,True,0.0001528939,3.1474563e-05,8.103524e-05,0.09504582,0.066595905,3.249669e-05,0.83806044
dia125_utt18.wav,anger,anger,True,0.9950151,2.2203225e-05,2.3545535e-05,0.003744753,0.00080703397,0.00011040207,0.0002769561
